step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
2995,4864792,23960,0.011695960847052997,0.75,0.8666666666666667,,,,,
2996,4866016,23968,0.011443827301550339,1.0,1.0,,,,,
2997,4867880,23976,0.008167052562314637,1.0,1.0,,,,,
2998,4869680,23984,0.008829090517470712,1.0,1.0,,,,,
2999,4871160,23992,0.012412113048621012,0.75,0.8888888888888888,,,,,
3000,4872768,24000,0.012614944238939411,0.75,0.8823529411764706,,,,,
3001,4874056,24008,0.012955290921912208,0.875,0.9444444444444444,0.021088564653248296,0.5,0.7142857142857143,,
3002,4875344,24016,0.011347934978765626,1.0,1.0,,,,,
3003,4876888,24024,0.009941426024611583,1.0,1.0,,,,,
3004,4878432,24032,0.009549182461997695,1.0,1.0,,,,,
3005,4880296,24040,0.008325417427373923,1.0,1.0,,,,,
3006,4881840,24048,0.009981076612504898,1.0,1.0,,,,,
3007,4883512,24056,0.008380766511754248,1.0,1.0,,,,,
3008,4884928,24064,0.009121097397887997,1.0,1.0,,,,,
3009,4886728,24072,0.009866984738252196,1.0,1.0,0.007553390140354837,0.875,0.9285714285714286,,
3010,4888272,24080,0.008968365135678105,0.875,0.9333333333333333,,,,,
3011,4889752,24088,0.011348035892689524,0.75,0.75,,,,,
3012,4891168,24096,0.009862178940239776,1.0,1.0,,,,,
3013,4893160,24104,0.008897632363381888,0.875,0.9285714285714286,,,,,
3014,4894896,24112,0.008654636805944834,1.0,1.0,,,,,
3015,4896632,24120,0.00894608020252654,1.0,1.0,,,,,
3016,4898048,24128,0.011360406212505893,1.0,1.0,,,,,
3017,4899528,24136,0.010710768233953335,0.875,0.9333333333333333,0.017505286528180373,0.5,0.75,,
3018,4901008,24144,0.010086921086399891,1.0,1.0,,,,,
3019,4902488,24152,0.010553095871506938,1.0,1.0,,,,,
3020,4904416,24160,0.008233934646304434,1.0,1.0,,,,,
3021,4906344,24168,0.010088304225752302,0.875,0.9333333333333333,,,,,
3022,4908208,24176,0.009531268163335677,0.875,0.95,,,,,
3023,4909624,24184,0.009686797252594088,1.0,1.0,,,,,
3024,4911168,24192,0.010256759776843705,1.0,1.0,,,,,
3025,4912648,24200,0.012629596623624444,0.875,0.9333333333333333,0.012995061456481126,0.875,0.9375,,
3026,4914640,24208,0.009147695182487418,1.0,1.0,,,,,
3027,4916248,24216,0.009516340950521573,1.0,1.0,,,,,
3028,4917664,24224,0.012631799169314332,0.625,0.7857142857142857,,,,,
3029,4919016,24232,0.01016686624142906,1.0,1.0,,,,,
3030,4920496,24240,0.013622125123956576,0.75,0.9,,,,,
3031,4922680,24248,0.007153419721743683,1.0,1.0,,,,,
3032,4924352,24256,0.01056479224742223,0.875,0.9230769230769231,,,,,
3033,4925832,24264,0.009891623387937287,1.0,1.0,0.014253826726859582,0.75,0.8888888888888888,,
3034,4927376,24272,0.011966057358358548,0.75,0.9047619047619048,,,,,
3035,4928856,24280,0.010707953235297248,1.0,1.0,,,,,
3036,4930464,24288,0.0097024180186158,1.0,1.0,,,,,
3037,4932008,24296,0.009626486376109484,1.0,1.0,,,,,
3038,4933872,24304,0.010492325781811633,0.875,0.9230769230769231,,,,,
3039,4935224,24312,0.010961954181617163,1.0,1.0,,,,,
3040,4937792,24320,0.007143721224423627,1.0,1.0,,,,,
3041,4939528,24328,0.010814234256485832,0.75,0.8947368421052632,0.012714932893731443,0.75,0.8571428571428571,,
3042,4941008,24336,0.009030338191509212,1.0,1.0,,,,,
3043,4942296,24344,0.011470888443470856,1.0,1.0,,,,,
3044,4943776,24352,0.010775897438752265,0.875,0.95,,,,,
3045,4945576,24360,0.0077324058834465775,1.0,1.0,,,,,
3046,4947120,24368,0.01045740558242532,0.875,0.9375,,,,,
3047,4948664,24376,0.012544478150837654,0.75,0.8888888888888888,,,,,
3048,4950080,24384,0.010240574908033094,1.0,1.0,,,,,
3049,4951496,24392,0.012534471131806451,0.875,0.9411764705882353,0.012733326329411808,0.875,0.9473684210526315,,
3050,4953296,24400,0.009355025124611374,0.875,0.9375,,,,,
3051,4954904,24408,0.01005313940354628,1.0,1.0,,,,,
3052,4956640,24416,0.00810673708866358,0.875,0.9166666666666666,,,,,
3053,4957992,24424,0.01415766289083568,0.875,0.9444444444444444,,,,,
3054,4959664,24432,0.008577210383027499,1.0,1.0,,,,,
3055,4961912,24440,0.007865636940477793,1.0,1.0,,,,,
3056,4963584,24448,0.00889798361700857,0.875,0.9166666666666666,,,,,
3057,4965320,24456,0.008781917663308087,1.0,1.0,0.015560532700418071,0.75,0.8666666666666667,,
3058,4966672,24464,0.010972254404227836,1.0,1.0,,,,,
3059,4967896,24472,0.01130143875870775,1.0,1.0,,,,,
3060,4969568,24480,0.009753773193059038,1.0,1.0,,,,,
3061,4970984,24488,0.010490180094270052,1.0,1.0,,,,,
3062,4972272,24496,0.010104310601764773,1.0,1.0,,,,,
3063,4973880,24504,0.009742634054469087,0.75,0.875,,,,,
3064,4975488,24512,0.010815738765290201,0.875,0.95,,,,,
3065,4977096,24520,0.010498210777611207,0.875,0.9444444444444444,0.010560101226044612,0.5,0.8181818181818182,,
3066,4978896,24528,0.008734206247336387,0.875,0.9444444444444444,,,,,
3067,4980376,24536,0.00959075394682343,1.0,1.0,,,,,
3068,4981792,24544,0.012178575631501386,0.875,0.9375,,,,,
3069,4983528,24552,0.009842006208183231,0.875,0.9444444444444444,,,,,
3070,4985072,24560,0.009213770030725306,1.0,1.0,,,,,
3071,4986872,24568,0.01102450269758591,1.0,1.0,,,,,
3072,4988672,24576,0.009730009326155252,0.875,0.95,,,,,
3073,4990152,24584,0.010149631543021396,1.0,1.0,0.017043933322239992,0.75,0.8888888888888888,,
3074,4991824,24592,0.009960466237074068,1.0,1.0,,,,,
3075,4993112,24600,0.012842242822845532,1.0,1.0,,,,,
3076,4994528,24608,0.011566936876539145,0.875,0.9411764705882353,,,,,
3077,4996648,24616,0.008993883523627481,1.0,1.0,,,,,
3078,4998128,24624,0.01615874704433836,0.875,0.9333333333333333,,,,,
3079,5001272,24632,0.005565867557914675,0.875,0.9411764705882353,,,,,
3080,5003136,24640,0.009289803830157033,1.0,1.0,,,,,
3081,5004872,24648,0.010110172447298867,0.875,0.9411764705882353,0.012632771697643846,0.75,0.8947368421052632,,
3082,5006416,24656,0.009819141055824782,1.0,1.0,,,,,
3083,5007832,24664,0.010533283621553669,1.0,1.0,,,,,
3084,5009184,24672,0.0104735833575957,1.0,1.0,,,,,
3085,5010856,24680,0.008286509871458904,1.0,1.0,,,,,
3086,5012528,24688,0.00975529294646966,1.0,1.0,,,,,
3087,5014136,24696,0.011264710771776803,0.875,0.9285714285714286,,,,,
3088,5015552,24704,0.009958831650211641,1.0,1.0,,,,,
3089,5016968,24712,0.01088952138428412,0.875,0.9375,0.012692860260323444,0.625,0.8421052631578947,,
3090,5018256,24720,0.011270910141738092,1.0,1.0,,,,,
3091,5019672,24728,0.013371170277594775,0.875,0.9444444444444444,,,,,
3092,5021024,24736,0.01074745566246518,1.0,1.0,,,,,
3093,5022632,24744,0.010587415306560948,0.875,0.9230769230769231,,,,,
3094,5024176,24752,0.010576731784662521,1.0,1.0,,,,,
3095,5026424,24760,0.00744419092052678,1.0,1.0,,,,,
3096,5028032,24768,0.008747088594453728,1.0,1.0,,,,,
3097,5029512,24776,0.010347292661972825,1.0,1.0,0.018921368958148166,0.625,0.8333333333333334,,
3098,5031056,24784,0.012783068039076593,0.875,0.9444444444444444,,,,,
3099,5032408,24792,0.010068519733171372,1.0,1.0,,,,,
3100,5034912,24800,0.007823539362682347,0.75,0.8461538461538461,,,,,
3101,5036712,24808,0.009161752857802833,1.0,1.0,,,,,
3102,5038128,24816,0.011153657634950591,0.875,0.9411764705882353,,,,,
3103,5039480,24824,0.012474729390396224,1.0,1.0,,,,,
3104,5042304,24832,0.006937492958968298,0.875,0.9411764705882353,,,,,
3105,5043720,24840,0.01205065223389054,0.625,0.75,0.013039598796639929,0.75,0.8888888888888888,,
3106,5045264,24848,0.008963375189177508,1.0,1.0,,,,,
3107,5046872,24856,0.011115242835239849,0.75,0.8461538461538461,,,,,
3108,5048160,24864,0.011556841988240333,1.0,1.0,,,,,
3109,5049448,24872,0.011923498268124031,0.75,0.8888888888888888,,,,,
3110,5050800,24880,0.010619840324936406,1.0,1.0,,,,,
3111,5052920,24888,0.008126933934809058,0.875,0.9411764705882353,,,,,
3112,5054080,24896,0.011609461741466959,1.0,1.0,,,,,
3113,5055624,24904,0.010531241108980271,0.875,0.9444444444444444,0.012064046727239755,0.75,0.8823529411764706,,
3114,5057232,24912,0.009977810635841973,1.0,1.0,,,,,
3115,5058520,24920,0.011753082126564247,1.0,1.0,,,,,
3116,5060000,24928,0.010513278283462274,0.875,0.9444444444444444,,,,,
3117,5061416,24936,0.012393632713049189,0.875,0.9333333333333333,,,,,
3118,5063216,24944,0.008490994020144428,1.0,1.0,,,,,
3119,5065208,24952,0.007874120425398265,0.875,0.9333333333333333,,,,,
3120,5066496,24960,0.012850004974428602,0.875,0.9473684210526315,,,,,
3121,5067976,24968,0.011002427042597742,1.0,1.0,0.008921267788502446,0.75,0.8823529411764706,,
3122,5069840,24976,0.010235983018487797,0.875,0.9473684210526315,,,,,
3123,5071768,24984,0.009808028530842911,1.0,1.0,,,,,
3124,5073248,24992,0.010007620485438679,0.875,0.9230769230769231,,,,,
3125,5075176,25000,0.008855885286801328,1.0,1.0,,,,,
3126,5076784,25008,0.008578062946633495,1.0,1.0,,,,,
3127,5078200,25016,0.010688306748234868,1.0,1.0,,,,,
3128,5080064,25024,0.010368664633908323,0.875,0.9090909090909091,,,,,
3129,5081928,25032,0.007536652070866386,1.0,1.0,0.011627145588440824,0.875,0.9375,,
3130,5083408,25040,0.009826142335861102,1.0,1.0,,,,,
3131,5084824,25048,0.01032019139698734,1.0,1.0,,,,,
3132,5086560,25056,0.009084045408982168,1.0,1.0,,,,,
3133,5087848,25064,0.010864970077721811,1.0,1.0,,,,,
3134,5090032,25072,0.008078044196912628,1.0,1.0,,,,,
3135,5091896,25080,0.008460438815348382,1.0,1.0,,,,,
3136,5093568,25088,0.01286750126664087,0.75,0.8947368421052632,,,,,
3137,5095112,25096,0.010567536332436558,1.0,1.0,0.014343767421398302,0.625,0.7857142857142857,,
3138,5097744,25104,0.006677576570421229,1.0,1.0,,,,,
3139,5099352,25112,0.010578374658670309,0.875,0.9411764705882353,,,,,
3140,5101152,25120,0.008130953338982911,1.0,1.0,,,,,
3141,5102504,25128,0.010149078727398276,1.0,1.0,,,,,
3142,5104112,25136,0.009175075766102847,1.0,1.0,,,,,
3143,5106168,25144,0.008854950918206143,1.0,1.0,,,,,
3144,5107904,25152,0.008311926886282031,1.0,1.0,,,,,
3145,5109192,25160,0.01320792570412945,0.875,0.9473684210526315,0.012468481273853494,0.875,0.9411764705882353,,
3146,5110416,25168,0.010783070068098503,1.0,1.0,,,,,
3147,5112024,25176,0.010912375364324439,0.875,0.9473684210526315,,,,,
3148,5113376,25184,0.011868073081262495,1.0,1.0,,,,,
3149,5114856,25192,0.011755758949610944,0.75,0.875,,,,,
3150,5116720,25200,0.01062519911957904,0.75,0.8947368421052632,,,,,
3151,5118392,25208,0.009404381660935403,1.0,1.0,,,,,
3152,5119872,25216,0.014256687337913443,0.875,0.9473684210526315,,,,,
3153,5121416,25224,0.010149141911988417,1.0,1.0,0.01457236574722984,0.75,0.8947368421052632,,
3154,5122896,25232,0.012267963871497258,1.0,1.0,,,,,
3155,5124312,25240,0.011150381072997276,0.875,0.9285714285714286,,,,,
3156,5126176,25248,0.009183129289910863,1.0,1.0,,,,,
3157,5127848,25256,0.010384447906168496,1.0,1.0,,,,,
3158,5129776,25264,0.00970225710785872,0.875,0.9285714285714286,,,,,
3159,5131320,25272,0.010407463332588686,1.0,1.0,,,,,
3160,5132736,25280,0.010219453000384938,1.0,1.0,,,,,
3161,5134152,25288,0.009832028541970609,0.875,0.9333333333333333,0.012254972462628688,1.0,1.0,,
3162,5135632,25296,0.009945623880035807,1.0,1.0,,,,,
3163,5137432,25304,0.008433346651074012,1.0,1.0,,,,,
3164,5138720,25312,0.012376614429899721,1.0,1.0,,,,,
3165,5140136,25320,0.011206491351316643,1.0,1.0,,,,,
3166,5141936,25328,0.01035799954369664,0.875,0.9473684210526315,,,,,
3167,5143224,25336,0.009868495062180927,1.0,1.0,,,,,
3168,5145024,25344,0.008563041951081918,0.875,0.9333333333333333,,,,,
3169,5146504,25352,0.011153034318025612,1.0,1.0,0.011912544901289979,0.875,0.9411764705882353,,
3170,5147856,25360,0.012363857328146923,0.875,0.9375,,,,,
3171,5149336,25368,0.010569040229347196,1.0,1.0,,,,,
3172,5151904,25376,0.006848470302678139,0.875,0.9230769230769231,,,,,
3173,5153768,25384,0.007401214895671834,1.0,1.0,,,,,
3174,5155248,25392,0.013767831876293168,0.75,0.875,,,,,
3175,5157176,25400,0.007950171011865036,1.0,1.0,,,,,
3176,5158464,25408,0.011261533205651299,1.0,1.0,,,,,
3177,5160072,25416,0.008883853182564549,1.0,1.0,0.01241869640627206,0.75,0.8947368421052632,,
3178,5161744,25424,0.009708525011437171,0.875,0.9230769230769231,,,,,
3179,5162968,25432,0.009067062084089169,1.0,1.0,,,,,
3180,5164384,25440,0.013554913712908862,0.875,0.9444444444444444,,,,,
3181,5166056,25448,0.010668704063306222,0.875,0.9333333333333333,,,,,
3182,5167728,25456,0.009092505588004288,1.0,1.0,,,,,
3183,5169656,25464,0.009847095422139017,0.875,0.9411764705882353,,,,,
3184,5170944,25472,0.012626266506787387,0.75,0.8666666666666667,,,,,
3185,5172424,25480,0.010748116668001241,1.0,1.0,0.016183836032149936,0.75,0.8888888888888888,,
3186,5174096,25488,0.01021859683579374,1.0,1.0,,,,,
3187,5175576,25496,0.010504812088430111,1.0,1.0,,,,,
3188,5176928,25504,0.011560603592247306,0.875,0.9411764705882353,,,,,
3189,5178536,25512,0.009360968648410347,1.0,1.0,,,,,
3190,5180336,25520,0.008782705763495177,1.0,1.0,,,,,
3191,5181560,25528,0.011687689079189777,1.0,1.0,,,,,
3192,5182848,25536,0.010538760583054212,1.0,1.0,,,,,
3193,5184648,25544,0.009380068988729258,0.875,0.9411764705882353,0.011250704094456498,0.625,0.8571428571428571,,
3194,5186576,25552,0.008519518703934225,1.0,1.0,,,,,
3195,5188120,25560,0.00993190475758661,1.0,1.0,,,,,
3196,5189344,25568,0.010964026195122127,1.0,1.0,,,,,
3197,5190824,25576,0.009986188479426075,1.0,1.0,,,,,
3198,5192304,25584,0.011830696694430683,0.875,0.9333333333333333,,,,,
3199,5193784,25592,0.011719841514491193,0.875,0.9523809523809523,,,,,
3200,5195200,25600,0.010636137114643666,1.0,1.0,,,,,
3201,5197064,25608,0.009746238272654367,1.0,1.0,0.013049953891601145,0.75,0.875,,
3202,5198352,25616,0.010666037890887539,1.0,1.0,,,,,
3203,5200216,25624,0.010304659534490997,0.875,0.9285714285714286,,,,,
3204,5201632,25632,0.01126939271417381,0.875,0.9333333333333333,,,,,
3205,5203176,25640,0.009099885822193355,1.0,1.0,,,,,
3206,5204464,25648,0.011994605753814029,1.0,1.0,,,,,
3207,5205816,25656,0.011874189337908176,1.0,1.0,,,,,
3208,5207104,25664,0.012649843917470616,1.0,1.0,,,,,
3209,5208968,25672,0.010116811764070812,1.0,1.0,0.01126685548913059,0.875,0.9444444444444444,,
3210,5210960,25680,0.008216264877628972,1.0,1.0,,,,,
3211,5212504,25688,0.012267402817107144,0.875,0.9230769230769231,,,,,
3212,5213792,25696,0.01211079866494137,0.875,0.9473684210526315,,,,,
3213,5215272,25704,0.009017020456878789,1.0,1.0,,,,,
3214,5216816,25712,0.010597898939838965,0.875,0.9375,,,,,
3215,5218168,25720,0.01324739140682448,0.875,0.9444444444444444,,,,,
3216,5219776,25728,0.01094547009151997,0.875,0.9375,,,,,
3217,5221320,25736,0.012097777051341484,0.875,0.9411764705882353,0.011759649975732965,0.875,0.9473684210526315,,
3218,5222736,25744,0.011267785193729762,1.0,1.0,,,,,
3219,5223960,25752,0.01232742946364184,1.0,1.0,,,,,
3220,5225504,25760,0.010386063739723343,0.875,0.9333333333333333,,,,,
3221,5226920,25768,0.013034932164447672,0.875,0.9375,,,,,
3222,5228464,25776,0.009616558819591567,1.0,1.0,,,,,
3223,5229944,25784,0.009208957613809595,1.0,1.0,,,,,
3224,5231168,25792,0.012905807968552549,0.875,0.9444444444444444,,,,,
3225,5232648,25800,0.012476933976556982,0.875,0.9285714285714286,0.012190636501325507,1.0,1.0,,
3226,5235408,25808,0.0062597166555382056,1.0,1.0,,,,,
3227,5238360,25816,0.007251392722603124,0.875,0.9375,,,,,
3228,5239904,25824,0.010936515360175841,0.875,0.9285714285714286,,,,,
3229,5241768,25832,0.010144552928898548,0.625,0.7857142857142857,,,,,
3230,5243120,25840,0.010675025394781379,1.0,1.0,,,,,
3231,5244600,25848,0.011385189305371768,0.875,0.9473684210526315,,,,,
3232,5246592,25856,0.008949875901655139,0.875,0.9411764705882353,,,,,
3233,5248840,25864,0.010982725335246284,0.75,0.9,0.012267654655546132,0.75,0.8947368421052632,,
3234,5250128,25872,0.012623202126102146,1.0,1.0,,,,,
3235,5251544,25880,0.010552474606724286,0.875,0.9285714285714286,,,,,
3236,5253088,25888,0.009877449086041035,0.875,0.9444444444444444,,,,,
3237,5254568,25896,0.010671769971430559,1.0,1.0,,,,,
3238,5256176,25904,0.009903728387019927,1.0,1.0,,,,,
3239,5257528,25912,0.011266158191243386,1.0,1.0,,,,,
3240,5258944,25920,0.010799321069876746,1.0,1.0,,,,,
3241,5260424,25928,0.00990845419360415,1.0,1.0,0.007373033421377756,0.875,0.9375,,
3242,5261776,25936,0.011266644849148516,0.875,0.9375,,,,,
3243,5263192,25944,0.01274000791910101,0.875,0.9333333333333333,,,,,
3244,5264672,25952,0.009253219325366107,1.0,1.0,,,,,
3245,5266024,25960,0.011627918021391912,1.0,1.0,,,,,
3246,5267696,25968,0.010422688988220437,0.875,0.9565217391304348,,,,,
3247,5269368,25976,0.009259729196885516,1.0,1.0,,,,,
3248,5271040,25984,0.01024504433561538,0.875,0.9333333333333333,,,,,
3249,5272904,25992,0.007470799331773003,1.0,1.0,0.012522832281508646,0.875,0.9473684210526315,,
3250,5275088,26000,0.007936366988622002,0.875,0.9473684210526315,,,,,
3251,5276952,26008,0.008301711243794994,0.875,0.9333333333333333,,,,,
3252,5278496,26016,0.010448558892892874,0.875,0.9411764705882353,,,,,
3253,5281000,26024,0.006873360886904593,1.0,1.0,,,,,
3254,5282928,26032,0.008584500360103628,1.0,1.0,,,,,
3255,5284664,26040,0.00890553524901465,1.0,1.0,,,,,
3256,5286144,26048,0.011327166171977454,1.0,1.0,,,,,
3257,5287496,26056,0.011747301062672643,1.0,1.0,0.013956905506477985,0.875,0.9444444444444444,,
3258,5288720,26064,0.011643549751768434,1.0,1.0,,,,,
3259,5290072,26072,0.011764343342359766,0.875,0.9166666666666666,,,,,
3260,5292256,26080,0.007323063523714743,0.875,0.9285714285714286,,,,,
3261,5293992,26088,0.011195156274341986,0.75,0.8888888888888888,,,,,
3262,5295856,26096,0.00898285633517171,1.0,1.0,,,,,
3263,5297272,26104,0.01047351758400784,1.0,1.0,,,,,
3264,5298880,26112,0.009616186608846295,1.0,1.0,,,,,
3265,5301064,26120,0.007402793456139486,1.0,1.0,0.015542183645754862,0.75,0.9047619047619048,,
3266,5302736,26128,0.011041322747987518,1.0,1.0,,,,,
3267,5303960,26136,0.012366198355511,0.875,0.9230769230769231,,,,,
3268,5306144,26144,0.008192761160981813,1.0,1.0,,,,,
3269,5308008,26152,0.008679210445153913,1.0,1.0,,,,,
3270,5310128,26160,0.009835907772364684,0.875,0.9375,,,,,
3271,5311544,26168,0.011797318891591827,1.0,1.0,,,,,
3272,5314048,26176,0.006672634831562072,0.875,0.9166666666666666,,,,,
3273,5315336,26184,0.012048697214628657,0.875,0.9285714285714286,0.017737418046866422,0.75,0.875,,
3274,5316880,26192,0.01092142498308507,1.0,1.0,,,,,
3275,5318488,26200,0.01079277031101006,1.0,1.0,,,,,
3276,5319840,26208,0.010593420870827097,1.0,1.0,,,,,
3277,5321448,26216,0.010376988264726949,1.0,1.0,,,,,
3278,5323248,26224,0.008079797883056435,1.0,1.0,,,,,
3279,5325176,26232,0.008815113688216332,0.875,0.9473684210526315,,,,,
3280,5326848,26240,0.010413148094346021,1.0,1.0,,,,,
3281,5328072,26248,0.012018234569870589,0.875,0.9333333333333333,0.014210135727375084,0.875,0.9523809523809523,,
3282,5329360,26256,0.014126804614287159,0.875,0.9523809523809523,,,,,
3283,5330776,26264,0.013481034298734717,0.75,0.9047619047619048,,,,,
3284,5332704,26272,0.009221540172358694,0.875,0.95,,,,,
3285,5333992,26280,0.01233389215875859,1.0,1.0,,,,,
3286,5335408,26288,0.009491135043906787,1.0,1.0,,,,,
3287,5337016,26296,0.010470924308954781,1.0,1.0,,,,,
3288,5338880,26304,0.00956517076238786,1.0,1.0,,,,,
3289,5340232,26312,0.010283164911679408,0.875,0.9090909090909091,0.01753957351421721,0.625,0.8235294117647058,,
3290,5341584,26320,0.011340813391864157,1.0,1.0,,,,,
3291,5343320,26328,0.008192254415442387,1.0,1.0,,,,,
3292,5344928,26336,0.010763870722301661,0.875,0.9375,,,,,
3293,5346920,26344,0.007561291852215044,1.0,1.0,,,,,
3294,5348656,26352,0.008542354027349205,1.0,1.0,,,,,
3295,5351224,26360,0.007246103166375693,1.0,1.0,,,,,
3296,5352832,26368,0.008728810161243772,1.0,1.0,,,,,
3297,5354504,26376,0.010062930440813772,1.0,1.0,0.015361159744295378,0.875,0.9285714285714286,,
3298,5355984,26384,0.01026815619653492,0.875,0.9444444444444444,,,,,
3299,5357528,26392,0.010272312923293092,0.875,0.9473684210526315,,,,,
3300,5358880,26400,0.012087356914632339,1.0,1.0,,,,,
3301,5360488,26408,0.009570958074300695,0.875,0.9333333333333333,,,,,
3302,5362352,26416,0.00955127017088878,0.875,0.9444444444444444,,,,,
3303,5363832,26424,0.010566599773450439,1.0,1.0,,,,,
3304,5365184,26432,0.011670100750246014,1.0,1.0,,,,,
3305,5366792,26440,0.00967153449208368,1.0,1.0,0.010104897774770439,1.0,1.0,,
3306,5368528,26448,0.010121659625220955,1.0,1.0,,,,,
3307,5369944,26456,0.01096424422880047,1.0,1.0,,,,,
3308,5371808,26464,0.008239335605956037,1.0,1.0,,,,,
3309,5373224,26472,0.011103444471802,1.0,1.0,,,,,
3310,5374960,26480,0.008242105597273603,1.0,1.0,,,,,
3311,5376312,26488,0.010029460524677729,1.0,1.0,,,,,
3312,5377728,26496,0.009222065973722895,1.0,1.0,,,,,
3313,5379080,26504,0.011561023800675871,1.0,1.0,0.015113232423968982,0.75,0.8888888888888888,,
3314,5380624,26512,0.011485764126117097,1.0,1.0,,,,,
3315,5381976,26520,0.011569819368847064,0.875,0.9444444444444444,,,,,
3316,5383520,26528,0.01121129452429147,0.875,0.9444444444444444,,,,,
3317,5385448,26536,0.010153929181906473,0.875,0.9411764705882353,,,,,
3318,5387312,26544,0.009167546399669442,1.0,1.0,,,,,
3319,5388792,26552,0.011552728007575458,1.0,1.0,,,,,
3320,5390080,26560,0.010461054340133301,1.0,1.0,,,,,
3321,5391496,26568,0.010200317157365107,1.0,1.0,0.018232518717398893,0.5,0.75,,
3322,5393808,26576,0.006636156517090936,1.0,1.0,,,,,
3323,5395416,26584,0.009541742333472478,1.0,1.0,,,,,
3324,5397088,26592,0.008027582519748645,1.0,1.0,,,,,
3325,5399464,26600,0.006480729505382351,1.0,1.0,,,,,
3326,5400560,26608,0.012718210055654532,1.0,1.0,,,,,
3327,5402168,26616,0.011478604723351582,0.75,0.8666666666666667,,,,,
3328,5404160,26624,0.008780145990492259,1.0,1.0,,,,,
3329,5405576,26632,0.010986229679518277,1.0,1.0,0.009512346819018469,1.0,1.0,,
3330,5407440,26640,0.008663283544839012,0.875,0.9230769230769231,,,,,
3331,5409112,26648,0.0082472799872037,1.0,1.0,,,,,
3332,5410720,26656,0.00965024636861479,1.0,1.0,,,,,
3333,5412648,26664,0.009297711572848593,1.0,1.0,,,,,
3334,5414192,26672,0.009875832555340877,1.0,1.0,,,,,
3335,5415672,26680,0.013844128583982202,0.875,0.9285714285714286,,,,,
3336,5417344,26688,0.010024095393799105,1.0,1.0,,,,,
3337,5418952,26696,0.010192405235677753,1.0,1.0,0.028291122276196193,0.5,0.7647058823529411,,
3338,5420432,26704,0.010631399015878043,1.0,1.0,,,,,
3339,5422424,26712,0.006906541496756757,1.0,1.0,,,,,
3340,5424480,26720,0.0076568546788270565,1.0,1.0,,,,,
3341,5425768,26728,0.01142002708912438,1.0,1.0,,,,,
3342,5427376,26736,0.008136291727110237,1.0,1.0,,,,,
3343,5429112,26744,0.008842098251391432,1.0,1.0,,,,,
3344,5430400,26752,0.011241747487278542,1.0,1.0,,,,,
3345,5432328,26760,0.00946508220916042,0.875,0.9444444444444444,0.012982566114461733,0.875,0.9411764705882353,,
3346,5433808,26768,0.011840816028013122,0.75,0.9,,,,,
3347,5436056,26776,0.008328913690385749,1.0,1.0,,,,,
3348,5437792,26784,0.008901395562070404,1.0,1.0,,,,,
3349,5439144,26792,0.009035138264629991,1.0,1.0,,,,,
3350,5440432,26800,0.010480077304955097,1.0,1.0,,,,,
3351,5442296,26808,0.011718444769278767,0.625,0.8333333333333334,,,,,
3352,5443584,26816,0.012427667479683543,1.0,1.0,,,,,
3353,5445064,26824,0.011735820451405062,0.875,0.9333333333333333,0.015689394865347595,0.75,0.8823529411764706,,
3354,5446544,26832,0.011874698242619075,0.875,0.9333333333333333,,,,,
3355,5447960,26840,0.01091913958083044,1.0,1.0,,,,,
3356,5449312,26848,0.011477067570492078,0.875,0.9411764705882353,,,,,
3357,5450536,26856,0.011622792396926592,1.0,1.0,,,,,
3358,5451824,26864,0.010698354731387633,1.0,1.0,,,,,
3359,5453880,26872,0.009007018798901228,1.0,1.0,,,,,
3360,5455232,26880,0.010853561428597286,1.0,1.0,,,,,
3361,5456712,26888,0.012496465304620698,1.0,1.0,0.009651696717902083,0.875,0.9285714285714286,,
3362,5458192,26896,0.009781625345117834,1.0,1.0,,,,,
3363,5459608,26904,0.00998079219071692,1.0,1.0,,,,,
3364,5461728,26912,0.007180178941599044,1.0,1.0,,,,,
3365,5463528,26920,0.007455920771166484,1.0,1.0,,,,,
3366,5464880,26928,0.010503950934187508,1.0,1.0,,,,,
3367,5466296,26936,0.009656608557903089,1.0,1.0,,,,,
3368,5467840,26944,0.008602490049322807,1.0,1.0,,,,,
3369,5469192,26952,0.01241382203896932,0.875,0.9230769230769231,0.010985333794939676,0.875,0.9375,,
3370,5470416,26960,0.01142929878017323,1.0,1.0,,,,,
3371,5471832,26968,0.011072843482648366,1.0,1.0,,,,,
3372,5473248,26976,0.01179269762654961,1.0,1.0,,,,,
3373,5474728,26984,0.010898596478644664,1.0,1.0,,,,,
3374,5476144,26992,0.009580211099386773,1.0,1.0,,,,,
3375,5477752,27000,0.010880746207736934,0.875,0.9375,,,,,
3376,5480000,27008,0.007770943151795216,1.0,1.0,,,,,
3377,5481544,27016,0.00925994610234336,1.0,1.0,0.013134720371802688,0.875,0.9333333333333333,,
3378,5483024,27024,0.010307711354983753,1.0,1.0,,,,,
3379,5485592,27032,0.008130739315667993,0.875,0.9230769230769231,,,,,
3380,5487200,27040,0.009597791092217893,1.0,1.0,,,,,
3381,5489192,27048,0.008544466524018987,0.875,0.9411764705882353,,,,,
3382,5490928,27056,0.008517282248281313,1.0,1.0,,,,,
3383,5492408,27064,0.011379402628240342,0.875,0.9375,,,,,
